filename,label,sample_id,source,batch,purpose,width,height,sha256
1534_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115172604-0045.png,1534,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115172604-0045,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,492ecd9d17459be56475284f4493c6cc77e9a3894468251418f50b96d2b19a08
1536_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115123659-0438.png,1536,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115123659-0438,饭团动漫,batch_20260715_fantuan,training_raw,128,40,fa270b9a8d80dbb2d2916e9953fea834963de22092544ac2a9c124df692e89bd
1537_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115351534-0769.png,1537,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115351534-0769,饭团动漫,batch_20260715_fantuan,training_raw,128,40,0396e247153bc3dcd9df7a97564c0fb2a73e6742a979d8e31fc6050133fd2f97
1548_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115365101-0790.png,1548,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115365101-0790,饭团动漫,batch_20260715_fantuan,training_raw,128,40,46696d1ca6cd245ed10a08f4aa14f7c9c5bd5e2b317acbb8d92df6633cb9ea77
1549_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115350839-0536.png,1549,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115350839-0536,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,acc4ca8e9feb63fe1aafdc94c7e6035cc9859bbb885d5e9e29ae6c3fa74caaf8
1555_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115166561-0267.png,1555,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115166561-0267,新优酷,batch_20260715_xinyouku,training_raw,128,40,e7ed7635cd0bad2b4ada65c9f1dd5bab9b17a9440b7743d5cb57557c66d6f8e8
1556_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115423528-0739.png,1556,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115423528-0739,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,b2475b7ae472495b9bf3ab33d7b4be1d6c2f946fdc57aece502804b4d4d66a76
1570_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115243778-0616.png,1570,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115243778-0616,饭团动漫,batch_20260715_fantuan,training_raw,128,40,031045857ee02fc74f6749b9c17e4a257f70162f0601b93b816d1ff55f9574fe
1570_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115109628-0223.png,1570,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115109628-0223,新优酷,batch_20260715_xinyouku,training_raw,128,40,5135b8b7dfac3e4c1e22381267decc1a66ecff209e07f1cc02d2bfd9856a3951
1572_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115236206-0220.png,1572,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115236206-0220,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,9115dc41610c18d5c25deb54dcc17e723d46b3c0ab4b02e86e64ec899669c9ee
1577_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115412938-0709.png,1577,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115412938-0709,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,6cfba02541e101c9af06c636aa1b8649587795b24f05cf8287b46c3e045389ed
1590_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115357953-0779.png,1590,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115357953-0779,饭团动漫,batch_20260715_fantuan,training_raw,128,40,c50d2fa9e787fcfa3116c8148d224652d31c63e5d0f05f0f4fb2f14b3a143fe3
1593_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115520186-0547.png,1593,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115520186-0547,新优酷,batch_20260715_xinyouku,training_raw,128,40,7ee6e0bc42ebb487a1b19a06b6f6016c04b53bce7387e3241282534143e2ab5b
1594_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115523150-0549.png,1594,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115523150-0549,新优酷,batch_20260715_xinyouku,training_raw,128,40,80b3caa3345ff3c945a1dea9ca5c5d3bab176ccf5174ee7b4c94ffbb8c6bc449
1596_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115255301-0272.png,1596,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115255301-0272,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,1447426db7d726ee8217f283cc0062224fabd7eee352ebb15c9411d389c28e29
1603_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115074721-0195.png,1603,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115074721-0195,新优酷,batch_20260715_xinyouku,training_raw,128,40,73a034b601a77b074384f2f033cd5e1f073b22e3b2fd4194a10be5e6145c7d9e
1604_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114914240-0131.png,1604,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114914240-0131,饭团动漫,batch_20260715_fantuan,training_raw,128,40,1c4546aa19b841d9145ebf01bc046c4bc28a9d83a7be192276644e0850ce4b9a
1609_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115257798-0279.png,1609,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115257798-0279,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,de1b71c8d5cd98fe7808fe921523c2baea4add80f674a0844995880715018873
1610_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115149132-0477.png,1610,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115149132-0477,饭团动漫,batch_20260715_fantuan,training_raw,128,40,f4a68897fd919d9349b825912e69e3ad6c04ac9bfd5785e30e34b48e0b58b638
1615_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115493002-0930.png,1615,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115493002-0930,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,3008a6fa6b9bc8e8dc0c99500f07483aec2a93ebe482ccc0b732bd638e30f7a6
1616_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114442461-0025.png,1616,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114442461-0025,饭团动漫,fantuan_100,preflight_test,128,40,e73e71bdb1da981ad032276b9db5920a3d0f4383f1954ccdabcf1ebd77343a3c
1616_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114857286-0047.png,1616,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114857286-0047,饭团动漫,batch_20260715_fantuan,training_raw,128,40,1c80c677de0f8ebda93b9cbeaf0fc9e718a360e14453d29fd2d27452111e48fb
1618_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115479592-0514.png,1618,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115479592-0514,新优酷,batch_20260715_xinyouku,training_raw,128,40,68c9cf7ac1d6df9d1057e2f850ea7f9f741e84d3854b2460c5865e3617930007
1619_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115880827-0802.png,1619,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115880827-0802,新优酷,batch_20260715_xinyouku,training_raw,128,40,1768546d8a989286a5ba111bcbe2dc6256c9e4624e5d88b732a16ee3367a4c5a
1630_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115353414-0543.png,1630,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115353414-0543,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,1a4bbf7f73cf88092e1e42b5fba23cfab5f8db3520f5ac2f58a8aa6f1760d00d
1630_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115287229-0677.png,1630,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115287229-0677,饭团动漫,batch_20260715_fantuan,training_raw,128,40,058b78d364387790588c6009b7e3f4a5b15f8f4a2b207f1efa1e9c0ae297a1e8
1634_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115377739-0434.png,1634,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115377739-0434,新优酷,batch_20260715_xinyouku,training_raw,128,40,7bc56d231cab6b1b544beffb5329ee8d19c79fe4eda57d6d3a3291e7c89349f5
1638_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115400383-0844.png,1638,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115400383-0844,饭团动漫,batch_20260715_fantuan,training_raw,128,40,82fe006c000121a7d83c465a4d7723f706d29459456696eff0bdfa09c96a0c27
1639_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784116099623-0960.png,1639,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784116099623-0960,新优酷,batch_20260715_xinyouku,training_raw,128,40,95bfe3d8e2fbb5b3b96660db9d809ebd6065541f9d49c3599432f322ddc39af2
1647_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114663665-0037.png,1647,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114663665-0037,新优酷,xinyouku_100,preflight_test,128,40,753500f63b3c46a435f03e63106f4a4c605438e375f4a5dea82c904df42e0405
1648_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115070612-0192.png,1648,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115070612-0192,新优酷,batch_20260715_xinyouku,training_raw,128,40,a5e6cb15223fcabecc1943fa6be7c8acf9ab4f4d0b9072dcfe018205cab05926
1649_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115063221-0186.png,1649,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115063221-0186,新优酷,batch_20260715_xinyouku,training_raw,128,40,8e096e1759d2224e10f38d8f529e74a8e62d3aa0e32cb612bc2a67cd072d0c48
1655_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115343043-0515.png,1655,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115343043-0515,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,1d075474cc29af898b9601d82f773e00419891a2aa3fd54b78f975676f50e35f
1657_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115447247-0805.png,1657,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115447247-0805,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,42d2c999d2cb078066444b55ec3bdd465833d723b7745a96fbd4854a9bd9a2a6
1664_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115035873-0165.png,1664,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115035873-0165,新优酷,batch_20260715_xinyouku,training_raw,128,40,10f6cce12b03c25c24f12df1b3ea1a4b426bfda41a02901477337750ff65f6b3
1667_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115439036-0782.png,1667,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115439036-0782,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,99d651c0ba9293e92ef9e25e77836e3b41efda662b46bbb2ebe0e304dc446a91
1667_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115173964-0513.png,1667,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115173964-0513,饭团动漫,batch_20260715_fantuan,training_raw,128,40,cb3358381ac4590def882ece6a85acc20bbc8deedb2380b9c06f788669857eb5
1674_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114879386-0078.png,1674,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114879386-0078,饭团动漫,batch_20260715_fantuan,training_raw,128,40,fc106972c1eb21f0748d2d4bcbfbd4157f8335c7157f1263043d7d5cc0d28b6c
1675_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115280838-0342.png,1675,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115280838-0342,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,693e8edb542a8d3f95d9da4bc573d7ba07da1f55db6c39a531be5e15b373b2af
1678_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115125641-0441.png,1678,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115125641-0441,饭团动漫,batch_20260715_fantuan,training_raw,128,40,b2fb8a063872391e046eb184dba45793de5bb41249189fc698796e7cf138475b
1681_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115177171-0518.png,1681,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115177171-0518,饭团动漫,batch_20260715_fantuan,training_raw,128,40,f273a37ea590b813d7583e7c9ac473042c1e8dbc218b0a80ac7a4994d6656127
1688_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114924908-0146.png,1688,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114924908-0146,饭团动漫,batch_20260715_fantuan,training_raw,128,40,d38bdbe3e657f1cb2f86f5c98f419aa81b9203396632329e71ef012efb45fc21
1690_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115265166-0344.png,1690,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115265166-0344,新优酷,batch_20260715_xinyouku,training_raw,128,40,fd72fed619f1176441753084293392324fc1734ec6cd7ac82166bb4275598082
1691_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114448364-0033.png,1691,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114448364-0033,饭团动漫,fantuan_100,preflight_test,128,40,2775e166f0631e12a14748fff7c860d43f9c21ed7977421ba41a2f24dfb02738
1691_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114733510-0091.png,1691,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114733510-0091,新优酷,xinyouku_100,preflight_test,128,40,9c1f618d80e9c6ba3f24362b8a650044ba6824c16853a9140b7065e65ed1cf2d
1691_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115939803-0842.png,1691,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115939803-0842,新优酷,batch_20260715_xinyouku,training_raw,128,40,0bfce1ad2b5d7b7086e089316de243e2a9a8622631e6d600a8f79ffaf3011214
1699_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115201767-0125.png,1699,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115201767-0125,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,012dfe76d82206a7d2989ac9b09e6325c8354faa44dae68fcb68e73129674a0e
1700_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115408344-0457.png,1700,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115408344-0457,新优酷,batch_20260715_xinyouku,training_raw,128,40,e11d3ce2eb0a739c794b47cec93d7272f9b8e2a4d5ac613bcc74d31b7b8878ee
1706_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114443116-0026.png,1706,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114443116-0026,饭团动漫,fantuan_100,preflight_test,128,40,2f61cf08f8fb50c74231c2c59ec671c1fee81ceac0c077f42c70bee7d6df5d45
1707_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115494524-0934.png,1707,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115494524-0934,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,80b4f6177654d95d7374890eca01fe55f804b911b5b6d287b6af4e2338ffaad0
1707_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115363995-0423.png,1707,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115363995-0423,新优酷,batch_20260715_xinyouku,training_raw,128,40,c636c9466f344abb7052def1f2507141672c97beda7147f172174e84b40214e2
1708_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115389742-0644.png,1708,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115389742-0644,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,9025600b53171bb1999cae3686ea9c71f4e86c4f6cf094c449cca4df370bafb6
1708_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115156022-0487.png,1708,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115156022-0487,饭团动漫,batch_20260715_fantuan,training_raw,128,40,1e9ae495f8695f518df09a7fe18643bd6cf5a72852ea49e2e77066336a33697c
1708_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115142392-0248.png,1708,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115142392-0248,新优酷,batch_20260715_xinyouku,training_raw,128,40,2dceb1d469e148b1711874c05b0350d6485a79a8b6667f2a278278db4f759d8a
1709_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115441444-0484.png,1709,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115441444-0484,新优酷,batch_20260715_xinyouku,training_raw,128,40,661def5f1b3749bc848a5242ad2188b982a35c25ad029ce762b5d5c33984201b
1710_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114972342-0113.png,1710,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114972342-0113,新优酷,batch_20260715_xinyouku,training_raw,128,40,c7099b4607c36e65d437589023b372f0ad400b304d787b15f2f6d1fe96ee1d34
1711_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114475515-0071.png,1711,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114475515-0071,饭团动漫,fantuan_100,preflight_test,128,40,e3c7ab254395fa9ba9f33e9859872fb93e8dfbd3adfc4706e3409a96ecb94390
1711_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784116102842-0962.png,1711,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784116102842-0962,新优酷,batch_20260715_xinyouku,training_raw,128,40,b0d825a148d7e7e85c39bbf423dc292beccb543296caa3e22600cba3ac52caf7
1712_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114680671-0050.png,1712,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114680671-0050,新优酷,xinyouku_100,preflight_test,128,40,22375a026ba51672299239ebfcac5acf5f9c8db7478583e0dd7def84663819c9
1713_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115079771-0373.png,1713,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115079771-0373,饭团动漫,batch_20260715_fantuan,training_raw,128,40,086d6f8e5b3175b88530bf0e2cf32eadb28e3c01cd6576761060179663d9b026
1715_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115432968-0765.png,1715,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115432968-0765,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,d5a5e72275cf2b7986f184800b8020ea4e29fb1358c4e7a5d5c184ed3393d773
1718_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115188698-0089.png,1718,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115188698-0089,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,8c78df1c5cbdb18907fba18502a9e8bbeb2c1c6e89b0a12922031d080e4886ea
1720_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115255627-0336.png,1720,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115255627-0336,新优酷,batch_20260715_xinyouku,training_raw,128,40,bb89829448590d9afe76525f2da4b1d48a24d5aad94846192de2162479e23f13
1724_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115278344-0335.png,1724,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115278344-0335,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,38faeca2136059ad3b2f80afbef32f5ae8ddcf8823123fa0e5b070b77791508c
1725_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115211179-0151.png,1725,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115211179-0151,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,1d97495c849fd428882d1a96e00143fa40c62b6087db2dfa621b32d55a2ea94f
1726_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115041977-0320.png,1726,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115041977-0320,饭团动漫,batch_20260715_fantuan,training_raw,128,40,0aa71f0935148f04f4d8ef6f988221c95f541c33bf3dc0be08e52be6ed5019b9
1731_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115311322-0427.png,1731,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115311322-0427,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,52ce9d04b7621e6c82413955a5bbbf18c13214cb9f5930d24e381051b10da5aa
1731_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115128289-0445.png,1731,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115128289-0445,饭团动漫,batch_20260715_fantuan,training_raw,128,40,4e26cc9c9f41b29e30462783303cddec3377efe79df82571933b05341246ce8a
1731_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115258798-0636.png,1731,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115258798-0636,饭团动漫,batch_20260715_fantuan,training_raw,128,40,1910a8174b6adfd75d0cff5de480dd687f77d0f40867b039a25cf27a06fa100f
1733_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115012428-0276.png,1733,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115012428-0276,饭团动漫,batch_20260715_fantuan,training_raw,128,40,fdcb99d08f34966f1c657fcacb457b68c80d39bba4329033157840a99856afe4
1737_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115243226-0239.png,1737,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115243226-0239,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,598dbd9a1113c8cd000964480889450b2ed10603f5530892a3944f0d94dc3fb0
1742_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115253546-0267.png,1742,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115253546-0267,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,5d52fffc4964ce3497ade538ed6442057aba5b6c2aca15925d97372c59a62665
1743_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114454972-0043.png,1743,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114454972-0043,饭团动漫,fantuan_100,preflight_test,128,40,415d0bf210398ed97d2bdf2d15a88cb6bbb6b5695e1dacfc5bf0ef3a0075efd4
1745_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115358063-0556.png,1745,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115358063-0556,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,fcf47e530b53bd8c267005296feb6b927a739e62e1a2c0167d067563a8e95963
1745_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115496409-0939.png,1745,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115496409-0939,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,e10ff91ab7588409b875d7022018b4e422f8b86fdc689630bd8e321aa86542ba
1749_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114999998-0136.png,1749,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784114999998-0136,新优酷,batch_20260715_xinyouku,training_raw,128,40,e9585a7b7e60b39353d430389effa0626cece390d0c048720e7a0f1500253c80
1750_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115910107-0821.png,1750,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115910107-0821,新优酷,batch_20260715_xinyouku,training_raw,128,40,ea4790055a14861d1040beac358bafb2f96cfbcce2ae107a29d5baf34d60df32
1751_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115200310-0552.png,1751,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115200310-0552,饭团动漫,batch_20260715_fantuan,training_raw,128,40,82aa9395c9373c943ae3ad836d54774e071fde72aa6745102d7dcbceb558498a
1756_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115233018-0211.png,1756,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115233018-0211,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,239e7725356eedce9bba1ab080f99688984869d2d7386b62a75d4a34cb7cf8ab
1756_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115493833-0526.png,1756,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115493833-0526,新优酷,batch_20260715_xinyouku,training_raw,128,40,fdb04a0b09b069799c31ee69e36d287d080bd49821275e1a2e05dbb5f0281612
1757_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115442862-0907.png,1757,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115442862-0907,饭团动漫,batch_20260715_fantuan,training_raw,128,40,605340633d173d2e703b98523a9815d9595e7ce8e8f1ea7759be47b09b0682bf
1758_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115237667-0224.png,1758,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115237667-0224,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,f5e7c54b111b3b9c4df3b5864bf29618742c44ecb586963086bf8e4fc91f0dfc
1769_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115032257-0162.png,1769,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115032257-0162,新优酷,batch_20260715_xinyouku,training_raw,128,40,31b0536995aa8ef7aba9792ca4c6b783046439f1efade2b9f1f1535e6bb65f11
1772_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115212220-0570.png,1772,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784115212220-0570,饭团动漫,batch_20260715_fantuan,training_raw,128,40,8c29bf4fc0d0d3b04be2b144270de3d83ef4abda2b70106fd330d7c2a5b6cbde
1779_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114948286-0180.png,1779,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114948286-0180,饭团动漫,batch_20260715_fantuan,training_raw,128,40,1fb67f6738d6ee94c19afe3ed958c1b71232a5e2b24132da577bf16908a78e67
1782_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114830444-0009.png,1782,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114830444-0009,饭团动漫,batch_20260715_fantuan,training_raw,128,40,7186532f29a4d1dc54fe04a569fb6405000fdd5f34b976c4750a8c1316a39345
1783_d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115891328-0810.png,1783,d6615c37-825a-4adc-9644-e4e8f0e41d6f-1784115891328-0810,新优酷,batch_20260715_xinyouku,training_raw,128,40,4190d6870827ecbdf96b1e04ea9105c95c33ea2815d1d551c5afcdc41013fe54
1784_a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114916222-0134.png,1784,a638aa6e-3e84-42e1-9ded-5ae76935ace6-1784114916222-0134,饭团动漫,batch_20260715_fantuan,training_raw,128,40,a79b3211c61cce24ac161c437933698cc9172625dff9ad425ecb34861db7f05c
1793_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115335190-0493.png,1793,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115335190-0493,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,c6e982798c06881d297f1acfca137227d313175f5a1050430130ef144d7b89de
1795_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115477926-0889.png,1795,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115477926-0889,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,ab349f7a5357bc0a9e23b48a2cfc53e26186727c206ebb14ab2bd3783cbfa121
1801_7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115325582-0466.png,1801,7a831cfc-a80e-4b52-9a39-9603bcff967d-1784115325582-0466,次元城动画,batch_20260715_ciyuancheng,training_raw,128,40,74d87cfa478452eba3429ce0717e2c239d225c5908c2f454c84a31d542a3bdba
